"ID","Attending","Graduate_On","Plan_attend","Completed","Completed_On","Graduated","Graduation_Date","ID_PK","Study","Grad_Date_Change","Completed_Date_Change","Graduation_Date_Change","Degree_Recieved"
"10620","Brentsville District High School","06/01/13 00:00:00","George Mason University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6053","Criminal Justice","Month-Only","Year-Only","Year-Only",
"10621","Stonewall JacksonHigh School ","06/10/13 00:00:00","Lone Star Community College  ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6054","Cancer Reasercher ",,"Year-Only","Year-Only",
"10617","Brentsville District High School","06/01/13 00:00:00","Stit oGeorge Masor Art institue",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6055",,"Month-Only","Year-Only","Year-Only",
"10640","Fhs","06/10/15 00:00:00","Culinary arts college",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6058","culinary degree",,"Year-Only","Year-Only",
"10642","FRanklin High School","06/12/14 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6059",,,"Year-Only","Year-Only",
"10649","Timberlake Sr. High School","06/08/12 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6060","Elementary Education",,"Year-Only","Year-Only",
"10648","TImberlake High School","06/08/13 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6061",,,"Year-Only","Year-Only",
"10648","TImberlake High School","06/08/13 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6062",,,"Year-Only","Year-Only",
"10650","TImberlake High School","06/08/13 00:00:00","University of Southern California",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6063","Science",,"Year-Only","Year-Only",
"10658","Timberlake Senior Highschool","06/04/13 00:00:00","Idaho State University ","N/A","01/01/12 00:00:00","N/A","01/01/12 00:00:00","6064","Dentistry ",,"Year-Only","Year-Only",
"10651","Timberlake High School","06/08/13 00:00:00","Feather River College ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6065",,,"Year-Only","Year-Only",
"10653","Timberlake High School","06/03/14 00:00:00",,,"01/01/12 00:00:00","Timberlake Jr. High","06/10/10 00:00:00","6066",,,"Year-Only",,
"10663","Timberlake Highschool","06/03/14 00:00:00","NIC community college",,"01/01/12 00:00:00","Timberlake JR. HIgh","06/10/10 00:00:00","6067","automotive mechanics",,"Year-Only",,"NONE"
"10660","Timberlake High School","07/08/13 00:00:00","Boise State",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6068",,,"Year-Only","Year-Only",
"10662","Timberlake High School","06/06/13 00:00:00","Idaho State",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6069",,,"Year-Only","Year-Only",
"10654","Timberlake Senior High School","06/10/14 00:00:00","Oregon State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6070","Marine Biology",,"Year-Only","Year-Only",
"10644","Timberlake Sr. High School","06/11/14 00:00:00","Massechussetts Institute of Technology","Timberlake Jr. High School","06/11/10 00:00:00","None","06/11/14 00:00:00","6071","Aerospace Engineering",,,,
"10645","Timberlake High School","06/08/13 00:00:00","North Idaho College","None","01/01/12 00:00:00",,"01/01/12 00:00:00","6072","Animal Science",,"Year-Only","Year-Only",
"10657","Timberlake High School","06/06/13 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6073","Automotive Mechanic",,"Year-Only","Year-Only",
"10659","Timberlake High School","06/06/13 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6074","Medical Degree",,"Year-Only","Year-Only",
"10656","Timberlake High School","06/07/14 00:00:00","Stanford University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6075","Forensic Science",,"Year-Only","Year-Only",
"10641","Timberlake high school","06/06/14 00:00:00","Wyotech","None","01/01/12 00:00:00",,"01/01/12 00:00:00","6076","machanics",,"Year-Only","Year-Only",
"10661","Timberlake sr high school","06/04/13 00:00:00","Universal technical institute",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6077","deseil mechanic",,"Year-Only","Year-Only",
"10952","Kings Mountain High School","06/10/14 00:00:00","Gardner Webb ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6289","Bachelors Degree",,"Year-Only","Year-Only",
"10953","Kings Mountains High Schools","06/01/13 00:00:00","University of North Carolina at Charlotte",,"01/01/12 00:00:00",,"06/01/13 00:00:00","6290","Nursing","Month-Only","Year-Only","Month-Only",
"10652","Timberlake High School","06/03/14 00:00:00","North Idaho College","Timberlake Jr. High School","06/07/10 00:00:00",,"01/01/12 00:00:00","6078","Hospitality",,,"Year-Only",
"10655","Timberlake High","06/01/14 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6079","Law","Month-Only","Year-Only","Year-Only",
"10646","Timberlake High School","06/01/12 00:00:00","Oregon State",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6080","Biology","Month-Only","Year-Only","Year-Only",
"10664","Timber lake","06/06/13 00:00:00","NIC",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6081","ART",,"Year-Only","Year-Only",
"10647","Timberlake","06/10/13 00:00:00","Boise State University","Crystal Cathedral Academy","06/12/09 00:00:00",,"01/01/12 00:00:00","6082","Medicine",,,"Year-Only",
"10667","Timberlake HS","06/01/12 00:00:00","Ktech",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6083","Automotive Repair","Month-Only","Year-Only","Year-Only",
"10668","Timberlake High School","06/01/14 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6084","Chemistry Major","Month-Only","Year-Only","Year-Only",
"10674","Timberlake High School","06/09/14 00:00:00","North Idaho Community College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6085","Automotive Repiar",,"Year-Only","Year-Only",
"10669","Timberlake High School","06/10/14 00:00:00","Arizona State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6086","Medical ",,"Year-Only","Year-Only",
"10671","Timberlake High School","06/01/14 00:00:00","Washington State University","Timberlake Junior High School","06/01/10 00:00:00",,"01/01/12 00:00:00","6087","Engineering","Month-Only","Month-Only","Year-Only",
"10675","Timberlake High School.","06/10/13 00:00:00","University of Idaho","Timberlake Junior High School","06/10/09 00:00:00","Timberlake High School","06/10/13 00:00:00","6088","Mechancal Engineering",,,,
"10677","Timberlake High School","06/07/14 00:00:00","Boise state university ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6089",,,"Year-Only","Year-Only",
"10673","Timberlake High School","06/09/13 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6090","Automotive Technology",,"Year-Only","Year-Only",
"10676","Timberlake Highschool","06/07/14 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6091","Nursing",,"Year-Only","Year-Only",
"10679","Timberlake High School","06/08/12 00:00:00","Harvard University","Spirit Lake Elementary","06/08/06 00:00:00",,"01/01/12 00:00:00","6092","Medical Sciences",,,"Year-Only",
"10666","Timberlake Senior High School","01/01/14 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6093",,"Year-Only","Year-Only","Year-Only",
"10678","Timberlake High School","06/02/12 00:00:00","University of Idaho","N/A","01/01/12 00:00:00","N/A","01/01/12 00:00:00","6094","Computer Engineering",,"Year-Only","Year-Only","N/A"
"10680","Timberlake High School","06/02/13 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"04/02/17 00:00:00","6095","Computer science",,"Year-Only",,
"10681","Timberlake Senior High","06/09/13 00:00:00","North Idaho College","N/A","01/01/12 00:00:00","N/A","01/01/12 00:00:00","6096","Hospitality",,"Year-Only","Year-Only","N/A"
"10670","Timberlake High School","06/05/14 00:00:00","University of Tennessee",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6097","Forensic Pathology",,"Year-Only","Year-Only",
"10682","Timberlake High School","06/07/14 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6098","Social Work",,"Year-Only","Year-Only",
"10698","Timberlake","06/02/13 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6099","cullinary arts",,"Year-Only","Year-Only",
"10689","Timberlake High school ","06/01/13 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6100","Medical Veterinarian","Month-Only","Year-Only","Year-Only",
"10684","Timberlake High School","06/10/13 00:00:00","North Idaho College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6101","Diesel Technology",,"Year-Only","Year-Only",
"10690","Timberlake High School","06/10/13 00:00:00","Gonzaga University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6102","Engineering",,"Year-Only","Year-Only",
"8144","Lakewood High School","05/27/10 00:00:00","LCC",,"01/01/10 00:00:00",,"01/01/10 00:00:00","4401","Fire science and Emergency services",,"Year-Only","Year-Only",
"10691","North Idaho College","05/17/13 00:00:00","Whitworth University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6103","Business",,"Year-Only","Year-Only","AS"
"10685","Timberlake High School","06/10/13 00:00:00","Washington State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6104","Bachelor's of Science Nursing",,"Year-Only","Year-Only",
"10697","Timberlake high","06/08/13 00:00:00","Boston University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6105","pre-law and psychology",,"Year-Only","Year-Only",
"10688","Timberlake High School","06/01/13 00:00:00","University Of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6106","Business Management and Hospitality","Month-Only","Year-Only","Year-Only",
"10687","Timberlake High School","06/10/13 00:00:00","North Idaho Community College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6107",,,"Year-Only","Year-Only",
"10700","Timberlake HS","06/10/13 00:00:00","K Tec ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6108","Auto mobile mechanic",,"Year-Only","Year-Only",
"10692","Timberlake HS","06/10/13 00:00:00","NONE","NONE","01/01/12 00:00:00","Spirit Lake Elementary","06/10/06 00:00:00","6109","NONE",,"Year-Only",,"NONE"
"10696","Timberlake High School","06/07/13 00:00:00","Lewis and Clark College","N/A","01/01/12 00:00:00","In Progress","01/01/12 00:00:00","6110","Radiology Technician Program",,"Year-Only","Year-Only","IN PROGRESS"
"10694","Timberlake High School","06/10/13 00:00:00","Universtiy of Idaho","NONE","01/01/12 00:00:00","NONE","01/01/12 00:00:00","6111","forestry",,"Year-Only","Year-Only","NONE"
"10695","Timberlake High School","06/10/13 00:00:00","University of Idaho",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6112","Educational Field ",,"Year-Only","Year-Only",
"10686","Timberlake High School","06/07/13 00:00:00","Montana State Univeristy",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6113","Physical education",,"Year-Only","Year-Only",
"10693","Timberlake High School","06/10/13 00:00:00","North Idaho Community College ","N/A","01/01/12 00:00:00","N/A","01/01/12 00:00:00","6114","Business Management, Culinary Arts ",,"Year-Only","Year-Only","N/A"
"10704","TImberlake Highschool","06/06/13 00:00:00","North Idaho Commnity College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6115","Animal Science",,"Year-Only","Year-Only",
"10705","Timberlake High School","06/10/13 00:00:00","Moscow University","Timberlake High School","06/10/13 00:00:00",,"01/01/12 00:00:00","6116","dental hygiene",,,"Year-Only",
"10701","Timberlake High School","06/10/13 00:00:00","Idaho State University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6117","Veterinarian",,"Year-Only","Year-Only",
"10699","Timberlake High School","06/10/14 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6118","Surgeon or Veteranerian",,"Year-Only","Year-Only",
"10714","Timberlake High","06/08/13 00:00:00","Boston University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6119","Pre-law and psychology",,"Year-Only","Year-Only",
"10683","Timberlake","06/09/12 00:00:00","NIC",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6120","Sports and management ",,"Year-Only","Year-Only",
"10946","Kings Mountain High School","06/08/13 00:00:00","Lenior Rhyme","Kings Mountain High School","01/01/13 00:00:00","Kings Mountain High School","06/08/13 00:00:00","6291","Occupational Therapy ",,"Year-Only",,"HIGH SCHOOL DEPLOMA "
"10943","Kings Mountain High School - College Prep","01/01/13 00:00:00","University of North Carolina at Charlotte",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6292","Nursing","Year-Only","Year-Only","Year-Only",
"10941","Kings Mountain High School","06/10/14 00:00:00","Gardner Webb University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6293","Nurse anesthesist",,"Year-Only","Year-Only",
"10944","Kings mountain high school","06/10/14 00:00:00","Queens college",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6294","Nursing",,"Year-Only","Year-Only",
"10958","Kings Mountain High School","01/13/13 00:00:00","Clemson",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6295","Nursing",,"Year-Only","Year-Only",
"10960","Hanceville High School","05/01/14 00:00:00","Wallace State Community College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6297","Teaching, Nursing","Month-Only","Year-Only","Year-Only",
"8411","North Idaho College","06/01/15 00:00:00",,,"01/01/10 00:00:00","Post Falls High School","06/16/10 00:00:00","4922",,"Month-Only","Year-Only",,"DIPLOMA"
"10963","Kings Mountain High","06/09/12 00:00:00","Campbell University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6298","Psychology",,"Year-Only","Year-Only",
"10963","Kings Mountain High","06/09/12 00:00:00","Campbell University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6299","Psychology",,"Year-Only","Year-Only",
"10957","Kings Mountain High School","06/10/14 00:00:00","University Of North Carolina Chapel Hill",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6296","Nursing",,"Year-Only","Year-Only","HIGH SCHOOL DIPLOMA, COLLEGE PREPERATION"
"10964","Post Falls High School","06/04/13 00:00:00","University of Montana",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6300","Criminal Investigation",,"Year-Only","Year-Only",
"10968","West carter High School","05/15/12 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6301",,,"Year-Only","Year-Only",
"10971","Winnisquam Regional High School","01/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6302",,"Year-Only","Year-Only","Year-Only",
"10971","Winnisquam Regional High School","01/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6303",,"Year-Only","Year-Only","Year-Only",
"10980","Winnisquam Regional High School","01/01/15 00:00:00",,"Winnisquam Regional Middle School","01/01/10 00:00:00","I am attending Winnisquam Regional High School","01/01/12 00:00:00","6304",,"Year-Only","Year-Only","Year-Only",
"10976","Winnisquam Regional High School","01/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/15 00:00:00","6305",,"Year-Only","Year-Only","Year-Only",
"10969","Winnisquam Regional High School","01/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6306",,"Year-Only","Year-Only","Year-Only",
"10972","Winnisquam Regional High School","01/01/15 00:00:00","Florida State University",,"06/01/12 00:00:00",,"01/01/12 00:00:00","6307","Forensics","Year-Only","Month-Only","Year-Only",
"10984","Winnisquam Regional Hih School","01/01/15 00:00:00","Franklin Pierce College",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6308","Phsycology","Year-Only","Year-Only","Year-Only",
"10974","Winniaquam Reginal High School","06/01/15 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6309","Medical Field","Month-Only","Year-Only","Year-Only",
"11014",,"01/01/12 00:00:00",,"Georgia State University","06/06/96 00:00:00","The University of Georgia","12/11/11 00:00:00","6326",,"Year-Only",,,"BA, MBA, L-5, EDS"
"10925","West carter High School","05/15/13 00:00:00",,,"01/01/12 00:00:00",,"01/01/12 00:00:00","6327",,,"Year-Only","Year-Only",
"11017","Coon Rapids High School","06/08/14 00:00:00","Anoka Ramsey","U.S. Army Basic Training","02/25/15 00:00:00","U.S Army Boot Camp","09/27/19 00:00:00","6328","4 year",,,,"BA"
"11027",,"01/01/12 00:00:00",,"U.S. Army Senior Leader's Course","12/09/10 00:00:00","Marshall University","12/12/06 00:00:00","6332",,"Year-Only",,,"BA"
"11029","Pt. Pleasant Jr./Sr. Highschool","05/01/13 00:00:00","Marshall University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6333","Medical Imaging","Month-Only","Year-Only","Year-Only",
"11032","Point Pleasant Jr./Sr. High School","05/30/12 00:00:00","MountWest",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6335","Culinary Arts",,"Year-Only","Year-Only",
"11034","Point Pleasant High School","05/25/13 00:00:00","West Virgina University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6336","Nursing",,"Year-Only","Year-Only",
"11035","Palm Beach Senior High","06/27/12 00:00:00","Palm Beach Community College","U.S. Army Basic Training","06/01/12 00:00:00","Palm Beach Senior High","06/01/12 00:00:00","6337","Business Administration",,"Month-Only","Month-Only","AA"
"11036","Point Pleasant","05/20/13 00:00:00","Marshall University",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6338","Physical Therapy",,"Year-Only","Year-Only",
"11026","Odysseus's School for Future Heroes","05/18/13 00:00:00","Alaskan University of Warriors",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6339","Dragon Slaying",,"Year-Only","Year-Only",
"11033","Point Pleasant High School ","05/22/13 00:00:00","Marshall University ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6340","undecided ",,"Year-Only","Year-Only",
"11042","Point Pleasant Jr./Sr. High School","05/20/12 00:00:00","Mason County Career Center",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6341","Carpentry",,"Year-Only","Year-Only",
"8979",,"01/01/10 00:00:00",,"G.E.D","05/14/99 00:00:00","Adult Learning Center","05/14/99 00:00:00","4956",,"Year-Only",,,
"11042","Point Pleasant Jr./Sr. High School","05/20/12 00:00:00","Mason County Career Center",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6342","Carpentry",,"Year-Only","Year-Only",
"11040","KSA Academy (Online)","05/25/12 00:00:00","Jackie Chan's School of the Martial Arts ",,"01/01/12 00:00:00",,"01/01/12 00:00:00","6343","Supreme Protector of the Universe",,"Year-Only","Year-Only",
"11038",,"06/01/12 00:00:00","West Virginia University",,"01/01/12 00:00:00","Hamed Haddadi University","05/28/19 00:00:00","6344","Exercise Physiology",,"Year-Only",,"PHD"
